id,edo,mes,anio,mpio,hora,minutos,dia,diasemana,urbana,suburbana,tipaccid,automovil,campasaj,microbus,pascamion,omnibus,tranvia,camioneta,camion,tractor,ferrocarri,motociclet,bicicleta,otrovehic,causaacci,caparod,sexo,aliento,cinturon,edad,condmuerto,condherido,pasamuerto,pasaherido,peatmuerto,peatherido,ciclmuerto,ciclherido,otromuerto,otroherido,totmuertos,totheridos,clase,calle1,calle2,carretera,longitud,latitud,fechahora,severidad,hay_muertos,hay_heridos,solo_daños_materiales,severidad_cat,franja_horaria
1075923-999-12,9,10,2022,3,9,30,14,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,28,0,0,0,0,0,0,0,0,0,0,0,0,3,DIVISIÓN DEL NORTE,PINOS,NAN,-99.14806883,19.33992277,2022-10-14 09:30:00,0,False,False,True,leve,Mañana
1075923-999-13,9,10,2022,3,14,0,14,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,DIVISIÓN DEL NORTE,CIRCUITO INTERIOR RÍO CHURUBUSCO,NAN,-99.15325645,19.35789615,2022-10-14 14:00:00,0,False,False,True,leve,Tarde
1075923-999-14,9,10,2022,3,8,0,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,51,0,0,0,0,0,0,0,0,0,0,0,0,3,3 ORIENTE (AVENIDA CAFETALES),RANCHO RECOVECO,NAN,-99.11218205,19.30547714,2022-10-15 08:00:00,0,False,False,True,leve,Mañana
1075923-999-16,9,10,2022,3,23,20,15,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3,ZACATÉPETL,PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINES,NAN,-99.19297535,19.30231999,2022-10-15 23:20:00,0,False,False,True,leve,Noche
1075923-999-17,9,10,2022,3,3,5,22,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,23,0,0,0,0,0,0,0,0,0,0,0,0,3,CARRETERACO,DIVISIÓN DEL NORTE,NAN,-99.15050177,19.34891624,2022-10-22 03:05:00,0,False,False,True,leve,Madrugada
1075923-999-18,9,10,2022,3,4,10,23,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3,INSURGENTES SUR,PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINES,NAN,-99.18583594,19.30306403,2022-10-23 04:10:00,0,False,False,True,leve,Madrugada
1075923-999-2,9,10,2022,3,15,0,4,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3,3 ORIENTE (AVENIDA ARMADA DE MÉXICO),DE LAS BOMBAS,NAN,-99.11086377,19.31095883,2022-10-04 15:00:00,0,False,False,True,leve,Tarde
1075923-999-20,9,10,2022,3,7,50,25,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,1 ORIENTE (AVENIDA CANAL DE MIRAMONTES),CALZADA DE LA VIRGEN,NAN,-99.1369399,19.33018705,2022-10-25 07:50:00,0,False,False,True,leve,Mañana
1075923-999-21,9,10,2022,3,18,0,26,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,7,51,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN ALEJANDRO,SAN GUILLERMO,NAN,-99.16331933,19.30879236,2022-10-26 18:00:00,0,False,False,True,leve,Noche
1075923-999-23,9,10,2022,3,7,30,30,7,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DEL IMÁN,SELVA,NAN,-99.18464575,19.30561105,2022-10-30 07:30:00,0,False,False,True,leve,Mañana
1075923-999-3,9,10,2022,3,10,30,5,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,52,0,0,0,0,0,0,0,0,0,0,0,0,3,PACÍFICO,CALZADA CANDELARIA,NAN,-99.14812943,19.33549689,2022-10-05 10:30:00,0,False,False,True,leve,Mañana
1075923-999-4,9,10,2022,3,20,0,6,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,3,VICTORIA,EJE 10 SUR AVENIDA COPILCO,NAN,-99.18987688,19.33851337,2022-10-06 20:00:00,0,False,False,True,leve,Noche
1075923-999-6,9,10,2022,3,14,45,8,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3,8 SUR (CALZADA ERMITA IZTAPALAPA),1 ORIENTE (AVENIDA VÍA LÁCTEA),NAN,-99.13032808,19.35856858,2022-10-08 14:45:00,0,False,False,True,leve,Tarde
1075923-999-7,9,10,2022,3,21,30,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,TIERRA,PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINES,NAN,-99.15971339,19.30046989,2022-10-09 21:30:00,0,False,False,True,leve,Noche
1075923-999-8,9,10,2022,3,10,20,11,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3,DIV DEL NORTE,CIRCUITO INTERIOR RÍO CHURUBUSCO,NAN,-99.1529274,19.35747406,2022-10-11 10:20:00,0,False,False,True,leve,Mañana
1075938-703-192577516,9,9,2022,3,11,48,1,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SANTA ANA,MERCEDES ÁBREGO,NAN,-99.11661851,19.32869194,2022-09-01 11:48:00,0,False,False,True,leve,Mañana
1075938-703-192577517,9,9,2022,3,21,10,2,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AZTECAS,PAPATZIN,NAN,-99.16778814,19.31443132,2022-09-02 21:10:00,0,False,False,True,leve,Noche
1075938-703-192577518,9,9,2022,3,12,30,2,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO DELFÍN MADRIGAL,AVENIDA DEL IMÁN,NAN,-99.17064022,19.31217338,2022-09-02 12:30:00,0,False,False,True,leve,Tarde
1075938-703-192577520,9,9,2022,3,2,0,4,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,TLALMANALCO,CALZADA DE TLALPAN,NAN,-99.14470033,19.30526773,2022-09-04 02:00:00,3,False,True,False,moderada,Madrugada
1075938-703-192577522,9,9,2022,3,6,19,5,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALZADA DE TLALPAN,CALZADA DE LA VIRGEN,NAN,-99.14065357,19.33231103,2022-09-05 06:19:00,0,False,False,True,leve,Mañana
1075938-703-192577523,9,9,2022,3,7,16,5,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AZTECAS,TLALTECUHTLI,NAN,-99.16913258,19.31297674,2022-09-05 07:16:00,0,False,False,True,leve,Mañana
1075938-703-192577525,9,9,2022,3,5,0,15,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3 ORIENTE (AVENIDA ARMADA DE MÉXICO),3 ORIENTE (AVENIDA CARLOTA ARMERO),NAN,-99.11373734,19.32076455,2022-09-15 05:00:00,0,False,False,True,leve,Madrugada
1075938-703-192577530,9,9,2022,3,6,45,21,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,RINCONADA DE LOS PINTORES,MÉXICO 1968,NAN,-99.16988605,19.30860996,2022-09-21 06:45:00,0,False,False,True,leve,Mañana
1075941-999-1,9,9,2022,3,5,40,28,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DE LOS ABETOS,TAXQUEÑA,NAN,-99.12977554,19.33944866,2022-09-28 05:40:00,0,False,False,True,leve,Madrugada
1075941-999-2,9,9,2022,3,12,15,29,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,65,0,0,0,0,0,0,0,0,0,0,0,0,3,TEXTITLÁN,CALZADA DE TLALPAN,NAN,-99.14046443,19.31265286,2022-09-29 12:15:00,0,False,False,True,leve,Tarde
1079200-703-100345337,9,11,2022,3,6,45,8,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ESTADIO AZTECA,CIRCUITO ESTADIO AZTECA,NAN,-99.1514647,19.30554587,2022-11-08 06:45:00,0,False,False,True,leve,Mañana
1079212-999-0,9,11,2022,3,9,50,1,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,41,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE 10 SUR PEDRO HENRÍQUEZ UREÑA,DELFÍN MADRIGAL,NAN,-99.17315804,19.33585013,2022-11-01 09:50:00,0,False,False,True,leve,Mañana
1079212-999-1,9,11,2022,3,21,0,6,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3,ZAFIRO,CIRCUITO DE LOS DIAMANTES,NAN,-99.15632808,19.3057933,2022-11-06 21:00:00,0,False,False,True,leve,Noche
1079212-999-11,9,11,2022,3,19,10,23,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,28,0,0,0,0,0,0,0,0,0,0,0,0,3,2 ORIENTE (AVENIDA CANAL DE MIRAMONTES),DE LAS BOMBAS,NAN,-99.12397523,19.31133327,2022-11-23 19:10:00,0,False,False,True,leve,Noche
1079212-999-12,9,11,2022,3,9,20,25,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3,NADADORES,CALZADA DE TLALPAN,NAN,-99.14545805,19.3502791,2022-11-25 09:20:00,0,False,False,True,leve,Mañana
1079212-999-13,9,11,2022,3,18,15,25,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3,2 ORIENTE (HEROICA ESCUELA NAVAL MILITAR),TAXQUEÑA,NAN,-99.12273586,19.33758265,2022-11-25 18:15:00,0,False,False,True,leve,Noche
1079212-999-14,9,11,2022,3,8,15,29,2,1,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,5,7,47,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE 9 SUR AVENIDA MIGUEL ÁNGEL DE QUEVEDO,UNIVERSIDAD,NAN,-99.18130271,19.34712636,2022-11-29 08:15:00,0,False,False,True,leve,Mañana
1079212-999-2,9,11,2022,3,8,55,8,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,36,0,0,0,0,0,0,0,0,0,0,0,0,3,DIVISIÓN DEL NORTE,CIRCUITO INTERIOR RÍO CHURUBUSCO,NAN,-99.15321194,19.35789142,2022-11-08 08:55:00,0,False,False,True,leve,Mañana
1079212-999-3,9,11,2022,3,21,30,9,3,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,52,0,0,0,0,0,0,0,0,0,0,0,0,3,ESCUINAPA,NESMEL,NAN,-99.16936202,19.33177952,2022-11-09 21:30:00,0,False,False,True,leve,Noche
1079212-999-4,9,11,2022,3,23,0,9,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3,RETORNO 55,CALZADA DE LA VIRGEN,NAN,-99.13092202,19.32588788,2022-11-09 23:00:00,0,False,False,True,leve,Noche
1079212-999-5,9,11,2022,3,8,30,14,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,52,0,0,0,0,0,0,0,0,0,0,0,0,3,TEJAMANIL,AHUANUSCO,NAN,-99.16872398,19.32182788,2022-11-14 08:30:00,0,False,False,True,leve,Mañana
1079212-999-6,9,11,2022,3,10,30,14,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,CERRO XICO,NAN,-99.18130426,19.34367315,2022-11-14 10:30:00,0,False,False,True,leve,Mañana
1079212-999-7,9,11,2022,3,8,0,16,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3,1 ORIENTE (AVENIDA CANAL DE MIRAMONTES),SANTA ANA,NAN,-99.13694086,19.33016478,2022-11-16 08:00:00,0,False,False,True,leve,Mañana
1079212-999-8,9,11,2022,3,8,0,17,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3,10 SUR (AVENIDA PEDRO ENRÍQUEZ UREÑA),ANTONIO DELFÍN MADRIGAL,NAN,-99.17303852,19.33594943,2022-11-17 08:00:00,0,False,False,True,leve,Mañana
1079212-999-9,9,11,2022,3,2,30,20,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3,ÁRBOL DEL FUEGO,DIVISIÓN DEL NORTE,NAN,-99.14440921,19.33098772,2022-11-20 02:30:00,0,False,False,True,leve,Madrugada
1083134-703-100345564,9,12,2022,3,11,50,1,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO MATAMOROS,HERMENEGILDO GALEANA,NAN,-99.16462871,19.28516723,2022-12-01 11:50:00,0,False,False,True,leve,Mañana
1083134-703-100345566,9,12,2022,3,12,15,8,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ORLEANS,PASEO BIZANCIO,NAN,-99.09603283,19.31789603,2022-12-08 12:15:00,0,False,False,True,leve,Tarde
1083134-703-100345567,9,12,2022,3,22,40,11,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,58,0,0,0,0,0,0,0,0,0,0,0,0,3,LONDRES,ABASOLO,NAN,-99.16121731,19.3551864,2022-12-11 22:40:00,0,False,False,True,leve,Noche
1083134-703-100345572,9,12,2022,3,17,16,13,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,JUMIL,JILOTZINGO,NAN,-99.168746,19.32856928,2022-12-13 17:16:00,0,False,False,True,leve,Tarde
1083134-703-100345575,9,12,2022,3,14,45,18,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AZTECAS,REY MECONETZIN,NAN,-99.16094645,19.32216848,2022-12-18 14:45:00,0,False,False,True,leve,Tarde
1083134-703-100345576,9,12,2022,3,3,50,18,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DEL IMÁN,TLACUILOCALLI,NAN,-99.1803686,19.30766328,2022-12-18 03:50:00,0,False,False,True,leve,Madrugada
1083134-703-100345577,9,12,2022,3,16,30,18,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,59,0,0,0,0,0,0,0,0,0,0,0,0,3,SANTA ÚRSULA,SAN GABRIEL,NAN,-99.15234335,19.30867055,2022-12-18 16:30:00,0,False,False,True,leve,Tarde
1083134-703-100345579,9,12,2022,3,13,10,23,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SANTA ÚRSULA,SAN CELSO,NAN,-99.15058526,19.30816392,2022-12-23 13:10:00,0,False,False,True,leve,Tarde
1083134-703-100345586,9,12,2022,3,10,20,30,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3 ORIENTE (AVENIDA CAFETALES),DEL HUESO,NAN,-99.11367505,19.30051905,2022-12-30 10:20:00,0,False,False,True,leve,Mañana
1083134-703-100345588,9,12,2022,3,5,0,31,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,3 ORIENTE (AVENIDA CARLOTA ARMERO),MARIQUITA SÁNCHEZ,NAN,-99.11382646,19.326432,2022-12-31 05:00:00,0,False,False,True,leve,Madrugada
1083148-999-0,9,12,2022,3,8,35,1,4,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,RANCHO LAGUNA,RANCHO MIMBRES,NAN,-99.11520731,19.30833071,2022-12-01 08:35:00,0,False,False,True,leve,Mañana
1083148-999-11,9,12,2022,3,0,20,23,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3,DIVISIÓN DEL NORTE TLALPAN,DIVISIÓN DEL NORTE,NAN,-99.13860655,19.31694428,2022-12-23 00:20:00,0,False,False,True,leve,Madrugada
1083148-999-2,9,12,2022,3,16,0,2,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3,ZACATÉPETL,PERIFÉRICO BOULEVARD ADOLFO RUIZ CORTINES,NAN,-99.19300285,19.30231878,2022-12-02 16:00:00,0,False,False,True,leve,Tarde
1083148-999-3,9,12,2022,3,17,45,7,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,TENIENTE JOSÉ AZUETA ABAD,EJE 1 ORIENTE AVENIDA CANAL DE MIRAMONTES,NAN,-99.13098542,19.31893979,2022-12-07 17:45:00,0,False,False,True,leve,Tarde
1083148-999-4,9,12,2022,3,19,30,9,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,DIVISIÓN DEL NORTE,PINOS,NAN,-99.14806883,19.33992277,2022-12-09 19:30:00,0,False,False,True,leve,Noche
1083148-999-5,9,12,2022,3,13,40,10,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,65,0,0,0,0,0,0,0,0,0,0,0,0,3,CALZADA DE LA VIRGEN,CALZADA DE TLALPAN,NAN,-99.14074348,19.33264521,2022-12-10 13:40:00,0,False,False,True,leve,Tarde
1083148-999-6,9,12,2022,3,21,0,12,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3,CÓATL,AZULCO,NAN,-99.16233554,19.32807829,2022-12-12 21:00:00,0,False,False,True,leve,Noche
1083148-999-7,9,12,2022,3,16,5,15,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN RICARDO,SANTA ÚRSULA,NAN,-99.15714027,19.31008104,2022-12-15 16:05:00,0,False,False,True,leve,Tarde
1083148-999-8,9,12,2022,3,5,40,17,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,3,DIVISIÓN DEL NORTE,BENITO JUÁREZ,NAN,-99.13626335,19.31385318,2022-12-17 05:40:00,0,False,False,True,leve,Madrugada
1083148-999-9,9,12,2022,3,5,15,22,4,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,1 ORIENTE (AVENIDA CANAL DE MIRAMONTES),CERRO DE LOS MUÑECOS,NAN,-99.13662775,19.34779775,2022-12-22 05:15:00,0,False,False,True,leve,Madrugada
1085798-999-0,9,12,2022,3,12,30,23,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,23,0,0,0,0,0,0,0,0,0,0,0,0,3,COROLA,CALZADA DE TLALPAN,NAN,-99.13921102,19.31643929,2022-12-23 12:30:00,0,False,False,True,leve,Tarde
1085798-999-1,9,12,2022,3,19,10,25,7,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3,DEL IMÁN,CÉFIRO,NAN,-99.18042483,19.30760228,2022-12-25 19:10:00,0,False,False,True,leve,Noche
1085798-999-2,9,12,2022,3,14,10,26,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,52,0,0,0,0,0,0,0,0,0,0,0,0,3,TLALMANALCO,CALZADA DE TLALPAN,NAN,-99.14468383,19.30528297,2022-12-26 14:10:00,0,False,False,True,leve,Tarde
1085798-999-3,9,12,2022,3,21,20,26,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,52,0,0,0,0,0,0,0,0,0,0,0,0,3,EJIDO DE SAN FRANCISCO CULHUACÁN,SANTA ANA,NAN,-99.1285792,19.32970367,2022-12-26 21:20:00,0,False,False,True,leve,Noche
1085798-999-4,9,12,2022,3,22,0,26,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,62,0,0,0,0,0,0,0,0,0,0,0,0,3,DEL HUESO,EJE 1 ORIENTE AVENIDA CANAL DE MIRAMONTES,NAN,-99.12470162,19.30384922,2022-12-26 22:00:00,0,False,False,True,leve,Noche
1085798-999-5,9,12,2022,3,8,30,28,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3,CALZADA DE TLALPAN,EJE 9 SUR AVENIDA MIGUEL ÁNGEL DE QUEVEDO,NAN,-99.14386235,19.34191995,2022-12-28 08:30:00,0,False,False,True,leve,Mañana
1085798-999-6,9,12,2022,3,12,0,29,4,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3,CERRO DEL MÚSICO,TAXQUEÑA,NAN,-99.14326852,19.34265771,2022-12-29 12:00:00,0,False,False,True,leve,Tarde
1063434-999-4,9,6,2022,4,18,0,22,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3,MÉXICO - TOLUCA,ALTAVISTA,NAN,-99.26956892,19.37000134,2022-06-22 18:00:00,0,False,False,True,leve,Noche
1079213-999-4,9,11,2022,4,21,0,16,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,MÉXICO-TOLUCA (PROLONGACIÓN PASEO DE LA REFORMA),ACUEDUCTO,NAN,-99.2438262,19.38566571,2022-11-16 21:00:00,0,False,False,True,leve,Noche
1051358-999-7,9,3,2022,4,8,40,26,6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3,ARTEAGA Y SALAZAR,TAMAULIPAS,NAN,-99.278209,19.3517997,2022-03-26 08:40:00,0,False,False,True,leve,Mañana
1083149-999-4,9,12,2022,4,22,0,20,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3,MÉXICO - TOLUCA,MÉXICO-TOLUCA,NAN,-99.31229317,19.33554947,2022-12-20 22:00:00,0,False,False,True,leve,Noche
1083149-999-1,9,12,2022,4,15,0,13,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,52,0,0,0,0,0,0,0,0,0,0,0,0,3,MÉXICO - TOLUCA,CARLOS ECHÁNOVE,NAN,-99.28102391,19.36362095,2022-12-13 15:00:00,0,False,False,True,leve,Tarde
1079213-999-1,9,11,2022,4,5,0,4,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,FEDERAL MÉXICO-TOLUCA (PROLONGACIÓN PASEO DE LA REFORMA),ALTAVISTA,NAN,-99.26956194,19.36988031,2022-11-04 05:00:00,0,False,False,True,leve,Madrugada
1048302-999-1,9,2,2022,4,12,0,3,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,62,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO ANCONA,FEDERAL MÉXICO-TOLUCA (PROLONGACIÓN PASEO DE LA REFORMA),NAN,-99.2914354,19.35660441,2022-02-03 12:00:00,0,False,False,True,leve,Tarde
1051358-999-6,9,3,2022,4,14,20,24,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CASTORENA,SAN JOSÉ DE LOS CEDROS,NAN,-99.28752028,19.36255154,2022-03-24 14:20:00,0,False,False,True,leve,Tarde
1055893-999-4,9,4,2022,4,17,30,28,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3,FEDERAL MÉXICO-TOLUCA (PROLONGACIÓN PASEO DE LA REFORMA),CARLOS ECHÁNOVE,NAN,-99.28208821,19.36339098,2022-04-28 17:30:00,0,False,False,True,leve,Tarde
1079213-999-5,9,11,2022,4,15,0,19,6,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,EUCALIPTO,KILOMETRO 23,NAN,-99.3077457,19.345735,2022-11-19 15:00:00,0,False,False,True,leve,Tarde
1066804-999-0,9,6,2022,4,21,0,29,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,FEDERAL MÉXICO-TOLUCA (PROLONGACIÓN PASEO DE LA REFORMA),OCOTITLÁN,NAN,-99.28803868,19.36167374,2022-06-29 21:00:00,0,False,False,True,leve,Noche
1079213-999-6,9,11,2022,4,21,0,25,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3,FEDERAL MÉXICO-TOLUCA (PROLONGACIÓN PASEO DE LA REFORMA),FEDERAL MÉXICO-TOLUCA,NAN,-99.30442423,19.34962885,2022-11-25 21:00:00,0,False,False,True,leve,Noche
